2019-05-23;CAPITALAND COMMERCIAL TRUST   ;        ;SGD ;001.950;001.910;001.920;-00.020;0018325600;  001.910;  001.920;SGX MAINBOARD;001.950;00035361745;C61U;       ;
2019-05-23;CAPITALAND LIMITED            ;        ;SGD ;003.270;003.220;003.240;-00.030;0008223100;  003.240;  003.250;SGX MAINBOARD;003.260;00026631125;C31 ;       ;
2019-05-23;CAPITALAND MALL TRUST         ;        ;SGD ;002.400;002.370;002.390;+00.000;0006134100;  002.390;  002.400;SGX MAINBOARD;002.400;00014632135;C38U;       ;
2019-05-23;CAPITALAND MB ECW200106       ;        ;SGD ;000.000;000.000;000.021;+00.000;0000000000;  000.000;  000.000;SGX MAINBOARD;000.000;00000000000;SCFW;       ;
2019-05-23;CAPITALAND RETAIL CHINA TRUST ;        ;SGD ;001.490;001.470;001.490;+00.010;0001789700;  001.480;  001.490;SGX MAINBOARD;001.490;00002653253;AU8U;       ;
2019-05-23;CAPITALDMTR S$350M3.08%B210220;        ;SGD ;001.014;001.014;001.014;+00.002;0000002000;  001.013;  001.032;SGX MAINBOARD;001.014;00000002028;TY6Z;       ;
2019-05-23;CAPTII LIMITED                ;        ;SGD ;000.000;000.000;000.400;+00.000;0000000000;  000.400;  000.430;SGX MAINBOARD;000.000;00000000000;AWV ;       ;
2019-05-23;CASA HOLDINGS LIMITED         ;        ;SGD ;000.000;000.000;000.065;+00.000;0000000000;  000.055;  000.065;SGX MAINBOARD;000.000;00000000000;C04 ;       ;
2019-05-23;CDL HOSPITALITY TRUSTS        ;        ;SGD ;001.630;001.600;001.610;-00.010;0001853700;  001.610;  001.620;SGX MAINBOARD;001.620;00002986625;J85 ;       ;
2019-05-23;CDW HOLDING LIMITED           ;        ;SGD ;000.000;000.000;000.174;+00.000;0000000000;  000.166;  000.180;SGX MAINBOARD;000.000;00000000000;BXE ;       ;
2019-05-23;CEI LIMITED                   ;        ;SGD ;000.925;000.900;000.900;+00.005;0000001700;  000.900;  000.925;SGX MAINBOARD;000.925;00000001565;AVV ;       ;
2019-05-23;CENTURION CORPORATION LIMITED ;        ;SGD ;000.410;000.405;000.410;-00.005;0000037000;  000.405;  000.410;SGX MAINBOARD;000.405;00000014995;OU8 ;       ;
2019-05-23;CFM HOLDINGS LIMITED          ;        ;SGD ;000.000;000.000;000.016;+00.000;0000000000;  000.016;  000.020;CATALIST     ;000.000;00000000000;5EB ;       ;
2019-05-23;CH OFFSHORE LTD               ;        ;SGD ;000.085;000.080;000.080;-00.005;0000070100;  000.080;  000.085;SGX MAINBOARD;000.085;00000005708;C13 ;       ;
2019-05-23;CHALLENGER TECHNOLOGIES LTD   ;        ;SGD ;000.550;000.545;000.550;+00.000;0000015700;  000.550;  000.555;SGX MAINBOARD;000.545;00000008601;573 ;       ;
2019-05-23;CHANGYOU.COM ADR 10           ;        ;USD ;000.000;000.000;031.560;+00.000;0000000000;  000.000;  000.000;GLOBALQUOTE  ;000.000;00000000000;K3JD;       ;
2019-05-23;CHARISMA ENERGY SERVICES LTD  ;SUSP    ;SGD ;000.000;000.000;000.002;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;5QT ;       ;
2019-05-23;CHARISMA ENERGYSERVICESW211128;SUSP    ;SGD ;000.000;000.000;000.001;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;1B5W;       ;
2019-05-23;CHASEN HOLDINGS LIMITED       ;        ;SGD ;000.101;000.097;000.097;-00.004;0009686800;  000.096;  000.097;SGX MAINBOARD;000.101;00000950922;5NV ;       ;
